;Title;Date;Authors;Tags;NLP Keywords;Url
2051;COVID-19: NHS is 'well staffed service' says chief secretary to Treasury;Monday 31 January 2022 08:07, UK;[];['covid-19', 'nhs', 'vaccination'];['nhs', 'covid19', 'chief', 'vaccine', 'treasury', 'view', 'treasurythe', 'secretary', 'saying', 'number', 'service', 'staffed', 'staff'];https://web.archive.org/web/20220131133712/https://news.sky.com/video/covid-19-nhs-is-a-well-staffed-service-says-chief-secretary-to-the-treasury-12529282
2052;'I ended up in a hostel' - compulsive gambler tells of effects of addiction;Monday 31 January 2022 08:55, UK;[];['gambling'];['hostel', 'illness', 'talks', 'sad', 'compulsive', 'ended', 'tells', 'addiction', 'gambler', 'effects', 'losing'];https://web.archive.org/web/20220131133712/https://news.sky.com/video/i-ended-up-in-a-hostel-compulsive-gambler-tells-of-effects-of-addiction-12529310
2053;Russia-Ukraine tensions: Sky's Dominic Waghorn on the ground in the Chernobyl Exclusion Zone;Monday 31 January 2022 07:01, UK;[];['chernobyl', 'russia', 'ukraine'];['tensions', 'russiaukraine', 'zoneprypyat', 'russian', 'waghorn', 'zone', 'ground', 'skys', 'exclusion', 'potential', 'dominic', 'significant', 'prove', 'invasion', 'chernobyl'];https://web.archive.org/web/20220131133712/https://news.sky.com/video/vertical-video-waghorn-prypyat-001-mp4-12529251
2054;Monster waves lash Massachusetts houses as 'bomb cyclone' hits;Monday 31 January 2022 06:58, UK;[];['massachusetts', 'weather', 'floods'];['lash', 'houses', 'roads', 'powerful', 'hits', 'stay', 'massachusetts', 'monster', 'lines', 'waves', 'cyclone', 'bomb', 'public', 'posing'];https://web.archive.org/web/20220131133712/https://news.sky.com/video/monster-waves-lash-massachusetts-houses-as-bomb-cyclone-hits-12529262
2055;North Korea confirms test launch of biggest ballistic missile in years;Monday 31 January 2022 10:11, UK;[];['kim jong un', 'north korea'];['north', 'biggest', 'missile', 'koreas', 'hwasong12', 'korean', 'tests', 'nuclear', 'ballistic', 'korea', 'test', 'confirms', 'launch', 'testing'];https://web.archive.org/web/20220131133712/https://news.sky.com/story/north-korea-confirms-test-launch-of-biggest-ballistic-missile-in-years-12529306
2056;COVID-19: Boris Johnson says health secretary will provide update on mandatory jabs for health workers amid U-turn speculation;Monday 31 January 2022 11:17, UK;['alan mcguinness', '@alan_mcguinness'];['covid-19', 'coronavirus'];['nhs', 'speculation', 'health', 'uturn', 'provide', 'mandatory', 'impact', 'secretary', 'free', 'javid', 'update', 'right', 'jabs', 'policy', 'mp', 'workers', 'johnson'];https://web.archive.org/web/20220131133712/https://news.sky.com/story/covid-19-boris-johnson-says-health-secretary-will-provide-update-on-mandatory-jabs-for-health-workers-amid-u-turn-speculation-12529281
2057;Israeli president urges more countries to join Abraham Accords during visit to United Arab Emirates;Monday 31 January 2022 10:45, UK;['amar mehta', '@amarjournalist_'];['israel', 'middle east', 'united arab emirates'];['arab', 'uae', 'missile', 'urges', 'accords', 'houthi', 'herzogs', 'emirates', 'countries', 'mr', 'join', 'israels', 'security', 'president', 'israel', 'united', 'israeli', 'visit'];https://web.archive.org/web/20220131133712/https://news.sky.com/story/israeli-president-urges-more-countries-to-join-abraham-accords-during-visit-to-united-arab-emirates-12529321
2058;Cheslie Kryst: Former Miss USA dies aged 30 after falling from apartment building in New York;Monday 31 January 2022 11:44, UK;[];['new york'];['kryst', 'building', 'york', 'usa', 'north', 'loss', 'pageant', 'dies', 'falling', '2019', 'cheslie', 'miss', 'aged', 'family', 'apartment', 'carolina', 'universe'];https://web.archive.org/web/20220131140816/http://news.sky.com/story/cheslie-kryst-former-miss-usa-dies-aged-30-after-falling-from-apartment-building-in-new-york-12529386
2059;COVID-19: 'I will not be having a vaccination', says critical care consultant;Monday 31 January 2022 13:15, UK;[];['covid-19', 'nhs'];['nhs', 'covid19', 'care', 'vaccine', 'critical', 'sky', 'consultant', 'vaccination', 'steve', 'reconsidering', 'ministers', 'told', 'workers', 'having', 'staff'];https://web.archive.org/web/20220131140816/http://news.sky.com/video/covid-19-i-will-not-be-having-a-vaccination-says-critical-care-consultant-12529549
2060;Downing Street takes delivery of Sue Gray report but prime minister says 'wait' for comment;Monday 31 January 2022 11:43, UK;[];['boris johnson', 'downing street parties', 'sue gray report'];['boris', 'street', 'delivered', 'gray', 'takes', 'prime', 'minister', 'comment', 'report', 'delivery', 'wait', 'sue', 'downing', 'johnson'];https://web.archive.org/web/20220131140816/http://news.sky.com/video/square-video-johnson-sue-gray-001-mp4-12529467
2061;Joe Rogan and Spotify: Who is the US podcaster and what is the COVID misinformation row all about?;Monday 31 January 2022 13:52, UK;['gemma peplow', '@gemmapeplow'];['joe rogan', 'joni mitchell', 'meghan markle', 'neil young', 'prince harry', 'spotify'];['rogan', 'podcast', 'covid', 'streaming', 'row', 'podcaster', 'platform', 'rules', 'young', 'music', 'joe', 'content', 'spotify', 'misinformation'];https://web.archive.org/web/20220131140816/http://news.sky.com/story/joe-rogan-and-spotify-who-is-the-us-podcaster-and-what-is-the-covid-misinformation-row-all-about-12529388
2062;Kenya: At least 10 dead after vehicle runs over explosive device near Somali border;Monday 31 January 2022 12:06, UK;['amar mehta', '@amarjournalist_'];['kenya', 'al-shabaab'];['al', 'device', 'dead', 'kenya', 'border', 'security', 'explosive', 'targeting', 'somali', 'region', 'runs', 'near', 'warned', 'vehicle', 'shabaab', 'somalia', 'attacks'];https://web.archive.org/web/20220131140816/http://news.sky.com/story/kenya-at-least-10-dead-after-vehicle-runs-over-explosive-device-near-somali-border-12529446
2063;COVID-19: Bereaved support bubble plan rejected by No 10 as it 'would send wrong message to public', PM's ex-aide claims;Monday 31 January 2022 11:07, UK;['sophie morris', '@itssophiemorris'];['boris johnson', 'covid-19', 'coronavirus'];['bubbles', 'send', 'da', 'ms', 'message', 'living', 'plan', 'bereavement', 'costa', 'wrong', 'pms', 'exaide', 'support', 'public', 'covid19', 'street', 'thought', 'rejected', 'number'];https://web.archive.org/web/20220131140816/http://news.sky.com/story/covid-19-bereaved-support-bubble-plan-rejected-by-no-10-as-it-would-send-wrong-message-to-public-pms-ex-aide-claims-12529352
2064;COVID news latest - live: UK daily cases could be notably higher today - as mandatory vaccines U-turn expected;;[];['covid', 'coronavirus', 'live'];['nhs', 'care', 'mandatory', 'workers', 'staff', 'uturn', 'uk', 'notably', 'expected', 'today', 'policy', 'vaccines', 'higher', 'latest', 'nursing', 'way', 'slap', 'social', 'live'];https://web.archive.org/web/20220131150844/http://news.sky.com/story/covid-news-uk-latest-live-coronavirus-vaccines-mandate-nhs-u-turn-daily-cases-deaths-12507015
2065;Rosie Duffield: Labour MP considering leaving party over 'obsessive harassment' from current and former members;Monday 31 January 2022 12:00, UK;['alan mcguinness', '@alan_mcguinness'];['labour'];['obsessive', 'leaving', 'duffield', 'uklabour', 'labour', 'offered', 'kent', 'support', 'party', 'harassment', 'current', 'members', 'mp', 'rosie'];https://web.archive.org/web/20220131150844/http://news.sky.com/story/rosie-duffield-labour-mp-considering-leaving-party-over-obsessive-harassment-from-current-and-former-members-12529444
2066;Sue Gray report: Boris Johnson 'under huge pressure' to release full evidence;Monday 31 January 2022 14:59, UK;[];['downing street parties', 'sue gray report'];['boris', 'serious', 'gray', 'working', 'report', 'release', 'huge', 'population', 'pressure', 'represent', 'sue', 'standards', 'expected', 'evidence', 'johnson'];https://web.archive.org/web/20220131150844/http://news.sky.com/video/sue-gray-report-boris-johnson-under-huge-pressure-to-release-full-evidence-12529653
2067;COVID-19: Joe Rogan will change his Spotify podcast format after Neil Young boycott;Monday 31 January 2022 15:04, UK;[];['covid-19'];['rogan', 'podcast', 'format', 'neil', 'covid19', 'try', 'worlds', 'spreading', 'change', 'podcasts', 'young', 'popular', 'joe', 'boycott', 'spotify', 'pulled'];https://web.archive.org/web/20220131150844/http://news.sky.com/video/covid-19-joe-rogan-will-change-his-spotify-podcast-format-after-neil-young-boycott-12529630
2068;Downing Street Parties: First look at the Sue Gray report;Monday 31 January 2022 14:48, UK;[];[];['street', 'resign', 'look', 'gray', 'socialising', 'took', 'strict', 'report', 'revelations', 'reportthe', 'sue', 'downing', 'parties'];https://web.archive.org/web/20220131150844/http://news.sky.com/video/downing-street-parties-first-look-at-the-sue-gray-report-12529635
2069;Cyprus: British woman wins appeal to overturn conviction for lying about gang rape;Monday 31 January 2022 14:19, UK;[];['cyprus'];['lying', 'room', 'wasnt', 'woman', 'reasons', 'rapemichael', 'rape', 'wins', 'gang', 'british', 'reported', 'conviction', 'tourists', 'cyprus', 'appeal', 'told', 'overturn'];https://web.archive.org/web/20220131150844/http://news.sky.com/video/cyprus-british-woman-wins-appeal-to-overturn-conviction-for-lying-about-gang-rape-12529599
2070;Jaguar Land Rover chalks up fresh £9m loss and sees chip shortages extending throughout 2022;Monday 31 January 2022 14:58, UK;['john-paul ford rojas', '@jpfordrojas'];[];['rover', 'fresh', 'loss', 'jlr', 'jaguar', 'quarter', 'sales', 'shortages', 'chip', 'shortage', 'sees', 'car', 'record', 'chalks', 'semiconductor', 'land', 'expected', 'extending'];https://web.archive.org/web/20220131150844/http://news.sky.com/story/jaguar-land-rover-chalks-up-fresh-9m-loss-and-sees-chip-shortages-extending-throughout-2022-12529609
2071;Sky's Alex Crawford on Afghanistan: 'One of the most depressing days I've had';Monday 31 January 2022 05:33, UK;[];['afghanistan', 'daily podcast', 'podcasts', 'taliban'];['podcast', 'spreakerdaily', 'afghanistan', 'podcasts', 'suffering', 'depressing', 'skys', 'days', 'crawford', 'windsorarchive', 'daily', 'alex', 'stefanovaarchive', 'teameditor', 'taliban', 'ive', 'producer'];https://web.archive.org/web/20220131150844/http://news.sky.com/story/skys-alex-crawford-on-afghanistan-one-of-the-most-depressing-days-ive-had-12527788
2072;Sue Gray report: Boris Johnson 'sorry' after report says No 10 parties 'represent a serious failure' and 'difficult to justify';Monday 31 January 2022 16:39, UK;['alan mcguinness', '@alan_mcguinness'];['boris johnson', 'downing street parties', 'sue gray report'];['serious', 'street', 'gray', 'gatherings', 'prime', 'mr', 'mps', 'report', 'sorry', 'number', 'justify', 'failure', 'sue', 'parties', 'represent', 'johnson'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/sue-gray-report-boris-johnson-says-sorry-after-report-into-no-10-lockdown-parties-12525747
2073;Sue Gray report: The hidden meanings about what civil servant said in her findings into Downing Street parties;Monday 31 January 2022 17:18, UK;[];['boris johnson', 'downing street parties', 'sue gray report'];['gathering', 'street', 'meanings', 'times', 'gray', 'gatherings', 'report', 'findings', 'servant', 'information', 'events', 'hidden', 'allowed', 'investigating', 'sue', 'downing', 'parties'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/sue-gray-report-key-findings-from-investigation-into-downing-street-lockdown-parties-12524406
2074;Sue Gray report: Ten key findings as it says lockdown gatherings 'difficult to justify';Monday 31 January 2022 16:48, UK;[];['boris johnson', 'covid-19', 'sue gray report'];['events', 'street', 'gray', 'gatherings', 'report', 'key', 'findings', 'number', 'ms', 'justify', 'lockdown', 'difficult', 'version', 'sue', 'downing'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/sue-gray-report-ten-key-findings-as-it-says-lockdown-gatherings-difficult-to-justify-12529675
2075;Mason Greenwood: Police given more time to question Manchester United player;Monday 31 January 2022 16:11, UK;[];[];['question', 'debut', 'suspect', 'greenwood', 'given', 'suspicion', 'rape', 'man', 'player', 'images', 'united', 'manchester', 'remains', 'mason', 'arrested'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/mason-greenwood-police-given-more-time-to-question-manchester-united-player-12529685
2076;Partygate: Prime Minister apologises after publication of Sue Gray report on lockdown parties;Monday 31 January 2022 15:44, UK;[];['downing street parties'];['partiesprime', 'apologises', 'street', 'gray', 'prime', 'minister', 'partygate', 'report', 'lockdown', 'sue', 'publication', 'parties', 'whitehall'];https://web.archive.org/web/20220131170912/http://news.sky.com/video/partygate-prime-minister-apologises-after-publication-of-sue-gray-report-on-lockdown-parties-12529698
2077;Partygate: Boris Johnson won't resign because he is 'a man without shame' - Starmer;Monday 31 January 2022 15:59, UK;[];['downing street parties', 'sue gray report'];['boris', 'serious', 'street', 'resign', 'partygate', 'man', 'starmerboris', 'restrictions', 'johnson', 'wont', 'version', 'sue', 'starmer', 'shame'];https://web.archive.org/web/20220131170912/http://news.sky.com/video/partygate-boris-johnson-wont-resign-because-he-is-a-man-without-shame-starmer-12529704
2078;Partygate: Ed Davey says Tory MPs 'must stand up and be counted';Monday 31 January 2022 16:30, UK;[];['downing street parties'];['patriotic', 'tory', 'counted', 'mps', 'ed', 'partygate', 'report', 'rid', 'stand', 'sue', 'davey'];https://web.archive.org/web/20220131170912/http://news.sky.com/video/partygate-ed-davey-says-tory-mps-must-stand-up-and-be-counted-12529669
2079;Former primary school teacher denies punching and kicking horse in Leicestershire;Monday 31 January 2022 15:19, UK;[];['leicestershire', 'rspca', 'animal welfare', 'crime'];['video', 'denies', 'leicestershire', 'teacher', 'footage', 'suffering', 'shared', 'horse', 'court', 'school', 'punching', 'animal', 'kicking', 'primary', 'mowbray', 'moulds', 'hunt'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/former-primary-school-teacher-denies-punching-and-kicking-horse-in-leicestershire-12529652
2080;Two police officers shot dead during routine traffic stop in Germany;Monday 31 January 2022 10:24, UK;[];['germany', 'crime'];['traffic', 'dead', 'shot', 'suspects', 'road', 'stop', 'woman', 'routine', 'germany', 'happened', '22', 'officers', 'witnesses', 'way', 'vehicle', 'district'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/two-police-officers-shot-dead-during-routine-traffic-stop-in-germany-12529319
2081;Ryanair's COVID turbulence warning, a bumper year for tech and the rise of NFTs;Monday 31 January 2022 17:04, UK;[];[];['selling', 'covid', 'king', 'tokens', 'subscribe', 'ian', 'sorahan', 'skys', 'warning', 'rise', 'turbulence', 'bumper', 'tech', 'ryanairs', 'nfts', 'speaks'];https://web.archive.org/web/20220131170912/http://news.sky.com/story/ryanairs-covid-turbulence-warning-a-bumper-year-for-tech-and-the-rise-of-nfts-12529560
